,count,example,word-de,word-en,word-es,word-fr,word-zh
4968,1,South Carolina GOP urges Trump supporters to give Gavin Newsom a 'HUGE Southern welcome',"Willkommen.""",welcome',¡Bienvenidos!,Bienvenue',欢迎
4969,1,"Cigarettes, booze and petrol bankroll Europe’s welfare empire",Wohlfahrt,welfare,bienestar social,le bien-être,福利 福利 福利 福利 福利 福利 福利 福利 福利 福利 福利 福利 福利 福利 福利 福利 福利 福利 福利 福利 福利 福利 福利 福利 福利 福利 福利 福利 福利 福利 福利 福利 福利 福利
4970,1,Hunter Biden claims Democrats lost because they weren't loyal to his father,waren nicht,weren't,No lo eran.,n'était pas,不是
4971,1,Russia threatens West with ‘preemptive strikes’ as NATO looks to deliver Patriots 'as quickly as possible',Westen,West,Oeste,Ouest,西
4972,1,"Over 60 UFO sightings reported whizzing across state in first half of 2025, national tracking group says",keuchend,whizzing,zumbido,sifflement,闪烁
4973,1,Is your home Wi-Fi really safe? Think again,Wi-Fi,Wi-Fi,Wi-Fi,Wi-Fi,Wi-Fi 无线
4974,1,Democratic Party posts Biden-era price hikes in widely-mocked X post attacking Trump,weit geschliffen,widely-mocked,muy mocked,à très forte teneur en soufre,广泛弥漫的
4975,1,"One year after Trump assassination attempt, Butler widow demands accountability from Secret Service",Witwe,widow,viuda,veuve,寡妇寡妇
4976,1,Small town dentist facing trial for allegedly poisoning wife's protein shake amid secret affair,Frauen,wife's,de la esposa,de la femme,妻子的
4977,1,"The truth about weed, June's wildest political moments, and more from Fox News Opinion",wildeste,wildest,más salvaje,les plus sauvages,最野生
4978,1,"Historic Grand Canyon Lodge destroyed in wildfire, which closes North Rim for season",Waldbrände,wildfire,incendios forestales,feu de forêt,野火
4979,1,"1,700 evacuated, firefighter dead as Turkey wildfires tear through major city",Waldbrände,wildfires,incendios forestales,feux de forêt,野火
4980,1,Tennis great Venus Williams wins DC Open match for first singles victory since 2023,"Williams, Mitglied der Kommission. - (EN) Herr Präsident!",Williams,Williams,* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * ****************************,威廉姆斯
4981,1,"Texas flood survivor forced to break through window, cling to meter box for hours to stay alive",Fenster,window,ventana,fenêtre,窗口窗口窗口窗口
4982,1,Windows 11 flaw lets hackers bypass Secure Boot protections,Fenster,Windows,Ventanas,Fenêtres,视窗窗
4983,1,Delta plane wing flap lands in homeowner's driveway,Flügel,wing,ala,aile,翼翼
4984,1,New transmitter could make wireless devices more energy-efficient,drahtlos,wireless,inalámbrico,sans fil,无线无线
4985,1,Lynyrd Skynyrd members share late guitarist Gary Rossington's wish for the band,Wunsch,wish,deseo,Souhaits,愿望
4986,1,John Elway 'really upset and withdrawn' since death of longtime agent: report,"zurückgezogen.""",withdrawn',retirados»,retirées»,撤回'
4987,1,Reese Witherspoon flaunts summer romance with her man during sun-soaked getaway,Widerrist,Witherspoon,Witherspoon,Poitrine de wirespoon,废纸
4988,1,"Hamas pushes back on Trump and Witkoff's criticisms, demands US pressure Israel",Witkoff's,Witkoff's,Witkoff's,Chez Witkoff,维科夫的
4989,1,Royals' Bobby Witt Jr pulls off epic slide to avoid tag at home plate,Witt,Witt,Witt,Witt,维特
4990,1,The high-tech wizardry of integrated photonics,Zauberei,wizardry,hechicería,sorciers,巫术
4991,1,New Jersey seagull snatches sandwich out of stunned woman's hand,Frauen,woman's,de la mujer,de femmes,女 女 女 女 女
4992,1,Parents are splurging on luxury vacations their kids won't remember,wird es nicht,won't,No lo haré.,ne le fera pas.,不会
4993,1,Mother of Cincinnati player who died of heart condition wonders if his death was preventable,Wunder,wonders,maravillas,merveilles,奇迹
4994,1,Cynical realism won’t save India from Donald Trump,Won-t,won’t,no lo hará,won=t,不会
4995,1,Christie Brinkley reveals Billy Joel’s three final words to her before she left him,Wörter,words,palabras,mots,字词词词词
4996,1,Trash piles up around Philadelphia as city worker strike reaches 1 week,Arbeitnehmer,worker,trabajador,travailleur,工人工人
4997,1,Ellen DeGeneres 'would love' to host another talk show years after toxic workplace allegations,Arbeitsplatz,workplace,lugar de trabajo,lieu de travail,工作场所的工作场所
4998,1,"Republicans praise 'big, beautiful bill’s' work requirement for Medicaid: ‘We’ve got to get back to work’",Arbeit . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,work’,trabajo»,Travail,工 工 工 工
4999,1,Viral Costco cookie blends childhood favorites into one: 'Out of this world',"Welt""",world',mundo',le monde entier»,世界环环环环环环环环环环环环环环环环环环环环环环环
5000,1,"Trump's 2020 election loss may have been worse for America than his victory, columnist argues",Schlimmer,worse,peor,pire,更 严重
5001,1,Beach Catholic movement brings traditional worship to Long Island shores,Anbetung,worship,culto,le culte,礼拜礼拜
5002,1,Democrats want a return to the worst of 1960s radicalism and violence,schlimmste,worst,Lo peor.,le pire,最差
5003,1,How South Africa could harness Donald Trump’s wrath,Zorn,wrath,ira,colère,愤怒
5004,1,Ex-WWE broadcaster Jonathan Coachman recalls story behind Hulk Hogan's legendary WrestleMania X8 performance,WrestleMania,WrestleMania,WrestleMania,LutteMania,摔破马尼西亚
5005,1,PGA Tour golfer Wyndham Clark banned from Oakmont Country Club after US Open meltdown,Wyndham,Wyndham,Wyndham,Wyndham,温德汉
5006,1,Yankees' Jazz Chisholm Jr gets into shouting match with Braves' third base coach,"Yankees""",Yankees',Yankees',Yankees',洋基
5007,1,Idaho murders timeline: Bryan Kohberger plea caps yearslong quest for justice,Jahre lang,yearslong,años de duración,d ' une année à l ' autre,长
5008,1,Faces of MIT: Ylana Lopez,"L 347 vom 20.12.2013, S. 671.",Ylana,Ylana,Ylana,Ylana 亚拉纳
5009,1,Father of vindicated Karen Read warns concerned Americans 'the next Karen Read could be you' in new interview,"Sie""",you',tú',Vous...,贵 国 家
5010,1,Youngkin unleashes cutting-edge AI technology in effort to slash Virginia's government red tape,Junghäutig,Youngkin,Youngkin,Jeune fille,扬金
5011,1,Colbert tells Trump to 'go f--- yourself’ after president taunts him over show cancellation,Sie selbst.,yourself’,usted mismo».,vous-même,本人 ' 自己 '
5012,1,Major Connecticut hospitals begin 'winding down' youth gender programs citing 'evolving landscape',Jugend,youth,jóvenes,jeunes,青年青年青年
5013,1,A YouTuber kicks up a stink over a flatulent “reaction” video,YouTuber,YouTuber,YouTuber,YouTuber,YouTuTube器
5014,1,"Gen Z'ers identifying as liberal drops 12 points since 2016, according to Morning Consult June report",Z'er,Z'ers,Z'ers,Z'ers,Z'ers
5015,1,DAVID MARCUS: Zany Zohran endorsement is existential choice for Hakeem Jeffries,Zany,Zany,Zany,Zany,赞尼
5016,1,Zelenskyy touts 'fruitful' Trump call after US president was 'disappointed' by Putin talk,Zelenskyy,Zelenskyy,Zelenskyy,Zelenskyy,泽伦斯基
5017,1,"Mother of rising motocross star Aidan Zingg, 16, reveals cause of death following fatal mid-race crash",Zingg,Zingg,Zingg,Zingg,Zingg 赞格
5018,1,Journalist Salena Zito reveals what Trump supporters meant when they turned on the cameras at the Butler,Zito,Zito,Zito,Zito,齐托
5019,1,'Real Housewives' star Kim Zolciak rebuilds life as estranged husband takes surprising career turn,Zolciak,Zolciak,Zolciak,Zolciak,佐尔西亚克
5020,1,"Texas suspect who damaged ICE vehicle, ‘aggressively pursued’ agents is arrested: police",„aggressiv,‘aggressively,«agresivamente,«agressivement,`具有侵略性
5021,1,Red states consider ‘Alligator Alcatraz’ spinoffs as WH urges them to follow DeSantis’ lead: 'Lots of bears',„Alligator,‘Alligator,«Aligátor,«Alligateur,`鳄鱼
5022,1,"Luigi Mangione’s lawyers slam ‘vague’ allegations, demand feds show their hand in ‘barebones’ CEO murder case","„Barebones""",‘barebones’,«barebones»,«barrières»,`巴里本 '
5023,1,What Musk's fracture with Trump means for GOP’s future: ‘Beating heart of the Republican Party’,„Sitzen,‘Beating,«Beating,«Beating,贝都因
5024,1,"Trump-signed fentanyl law will end ‘cat and mouse’ with traffickers, state attorneys general say",„Katze,‘cat,«gato,«cat.,`猫
5025,1,FIRST ON FOX: Red state investigating M&Ms and Skittles manufacturer for ‘deceptive’ practices,"„trügerisch""",‘deceptive’,«engaño»,«fallacieux»,`欺骗 '
5026,1,‘Devil in the Ozarks’ investigators uncover how murderer escaped prison before manhunt,„Teufel,‘Devil,«Diablo,«Le diable,恶魔
5027,1,"Rural NPR stations ‘disappointed,’ determined to survive after rescission package eliminates federal funding",„enttäuscht,‘disappointed,«decepcionado,«déçus,失望
5028,1,"Jazz legend Chuck Mangione, known for ‘Feels So Good,’ dies at 84",„Gefühle,‘Feels,«Feels,«Fentes,感觉
5029,1,‘Full House’ star Candace Cameron Bure says she was put on diet at 12 when she started filming hit show,„Vollständig,‘Full,«Total,«Entièrement,`结束
5030,1,Trump slams ‘total nut job’ Mamdani for not condemning ‘globalize the intifada’ phrase,„Globalisierung,‘globalize,«globalizar,«mondialiser,`全球化
5031,1,America's elite lead boom of ‘golden' visa applications to vacation destination,"„golden""",‘golden',«Golden»,«or»,黄金
5032,1,Charlie Kirk warns ‘Mamdani effect’ metastasizing in the Democratic Party with ‘grievance-based politics’,„grievance-based,‘grievance-based,«Basado en la denuncia,«fondée sur les griefs,`以农业为基础的
5033,1,Johnny Carson’s pal recounts emotional ‘last supper’ with TV icon: ‘He knew he was dying’,„Er,‘He,«Él,«Il,# 他 # # 他 # # 他 # # He #
5034,1,"Trump slams Europe over immigration, says ‘horrible invasion’ is killing the continent",„abscheulich,‘horrible,«horrible,«horrible,极差
5035,1,Todd Chrisley got into prison fight with ‘Varsity Blues’ scandal mastermind: ‘I will rip your head off’,„I,‘I,«I,«Je,'一
5036,1,"DEI-fueled investing is ‘ideological coercion’ of shareholders, Missouri AG warns amid new probe",„ideologische,‘ideological,«ideológico,«idéologique,“意识形态”
5037,1,Pamela Anderson says women aren’t ‘just the wild animal between the sheets’ as she fights sex symbol status,„Nur,‘just,«solo,«juste,仅仅
5038,1,Johnny Carson’s pal recounts emotional ‘last supper’ with TV icon: ‘He knew he was dying’,„letzter,‘last,«último,«dernier,`最后
5039,1,"Florida shark attacks surfer, latched on ‘like a bear trap’ in world’s bite capital",„wie,‘like,«como,«comme,`类似
5040,1,‘Little House on the Prairie’ star Melissa Gilbert says her birth father knew her identity after watching show,„Klein,‘Little,«Pequeño,«Petite,# 微小
5041,1,‘Love Island USA’ contestant exits show after racist social media posts resurface,„Liebe,‘Love,«Amor,«L'amour,爱
5042,1,"Israel, Hamas talks drag as aid group chair tells UN to stop acting like the ‘mafia’","„Mafia""",‘mafia’,«mafia»,«mafia»,""" mafia "" (马菲亚语)"
5043,1,Charlie Kirk warns ‘Mamdani effect’ metastasizing in the Democratic Party with ‘grievance-based politics’,„Mamdani,‘Mamdani,«Mamdani,«Mamdani,曼达尼
5044,1,"US-Mexico Tijuana River sewage crisis deal is ‘massive’ win for Americans, EPA says","„Massiv""",‘massive’,«masivos»,«massive»,`规模 '
5045,1,Biohacker warns America is ‘micro-poisoning’ itself despite spending $5 trillion on healthcare every year,"„Mikrovergiftung""",‘micro-poisoning’,«microenvenenamiento»,«micro-empoisonnement»,""" 微中毒 """
5046,1,Pro-Israel congressman accuses Tel Aviv of ‘mocking’ Trump with ‘suicidal’ strikes in Syria,"„Mocking""",‘mocking’,«mocking»,«moking»,""" 嘲笑 """
5047,1,Texas man sues California doctor in unprecedented abortion pill case over unborn child’s alleged ‘murder’,"„Mord""",‘murder’,«asesinato»,«Meurtre»,`谋杀 '
5048,1,Christie Brinkley recounts the devastating personal moment that ‘nearly broke her’,„In der Nähe,‘nearly,«casi,«près,近距离
5049,1,"Iran's leader threatens 'even bigger blow' against US, Trump says he's in ‘no rush’ to talk",„Nein,‘no,«no,«non,无
5050,1,Alison Sweeney embraces ‘normal’ life in Arizona while prioritizing health over Hollywood hype,"„normal""",‘normal’,«normal»,«normale»,`正常 '
5051,1,Noncitizens get ‘only limited’ due process rights: Conservative legal expert,„Nur,‘only,«solo,«seulement,`只`
5052,1,EXCLUSIVE: Conservative groups urging Trump admin to expose anti-Christian ‘pattern’ in Biden FBI,"„Muster""",‘pattern’,«patrón»,«Modèle»,""" 模式 """
5053,1,Russia threatens West with ‘preemptive strikes’ as NATO looks to deliver Patriots 'as quickly as possible',„Vorbeugend,‘preemptive,«preventivo,«préemptive,`先发制人
5054,1,Liberal critics question why architect of failed Biden foreign policy is advising ‘Project 2029’,„Projekt,‘Project,«Proyecto,«Projet,`项目
5055,1,‘River of Angels’ memorial rises in Kerrville as flood victims remembered,„Fluss,‘River,«Rivers,«River,`河水
5056,1,Karoline Leavitt stops by ‘Ruthless’ to tout Trump’s 'incredible' six months of second term,"„Ruthlos""",‘Ruthless’,«Ruthless»,«Ruthless»,`无利可图 '
5057,1,"Bill Maher admits he was wrong about Trump on tariffs, doesn’t ‘see a country in a depression at all’",„siehe,‘see,«ver,«voir,`见 '
5058,1,"Iran still wants a nuclear weapon despite ‘serious damage’ from US, Israeli strikes: expert warns",„ernsthaft,‘serious,«Serious,«sérieux,`严重
5059,1,"Bass, Newsom more interested in ‘sheltering’ illegal immigrants than rebuilding from fires: Stephen Miller","„Abschirmung""",‘sheltering’,«resguardo»,«abritage»,`掩蔽 '
5060,1,"James Carville rips Democrats for lack of unity, warns party is ‘steamrolling' toward a civil war","„Steamrolling""",‘steamrolling',«remolque de vapores»,«roulement en équipe»,`轮船'
