,count,example,word-de,word-en,word-es
4709,1,Léo Billon y Enzo Oddo revolucionan la historia del Dru con una escalada imposible,Léo,Leo,Léo
4710,1,Ni cápsulas ni detergente líquido: este es el sustituto ecológico que lucha contra el desperdicio,Flüssigkeit,liquid,líquido
4711,1,La casa del poeta Blai Bonet: Sense moure’s de l’arbre de la seva ombra,Lupidorb CAS-Nr.,l’arbre,l’arbre
4712,1,"L’Escala rompe la colaboración con el cineasta Martí Guarch, investigado por una agresión sexual",Skalpell,L’Escala,L’Escala
4713,1,¿Se puede embotellar las vacaciones? cómo el fundador de L’oréal inventó el olor a verano,L-L-L-L-E-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-R-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L---L-L-------L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-L-,L’oréal,L’oréal
4714,1,"Estée Lauder, dueña de Clinique y Mac, cae con fuerza en Bolsa pese a prever un aumento de las ventas este año",Mac,Mac,Mac
4715,1,"La Macarena, retirada del culto para ser restaurada",Macarena,Macarena,Macarena
4716,1,"Antonio Machado, el filósofo de la compasión y la esperanza",Machado,Machado,Machado
4717,1,"“A veces lo importante es añadir más”: madera, barro, mármol y latón para reformar un piso de los años sesenta en Palma",Holz,wood,madera
4718,1,"Un amor de verano de... Eduardo Madina: ‘Mujeres que miran a hombres, hombres que miran a mujeres’",Madina,Madina,Madina
4719,1,¿Para qué lleva gafas Indiana Jones? ¿Por qué los villanos de James Bond cuentan sus planes? Los errores que esconden las obras maestras del cine,Lehrerinnen,teachers,maestras
4720,1,María José Llergo invoca a sus maestros en Jerez antes de partir para su gira europea,Lehrer,teachers,maestros
4721,1,El ejecutivo español Juvencio Maeztu dirigirá el 90% del negocio mundial de Ikea,Maeztu,Maeztu,Maeztu
4722,1,Los diez días en los que Gavin Newsom dominó el lenguaje MAGA para enfurecer a los simpatizantes de Trump,MAGA,MAGA,MAGA
4723,1,"Mahou, Damm y Estrella Galicia entregan a sus accionistas unos dividendos récord de 236 millones",Mahou,Mahou,Mahou
4724,1,Paradas imprescindibles de un viaje en tren de Bangkok a Chiang Mai,Mai,Mai,Mai
4725,1,Emergencias advierte de la mala calidad del aire en Madrid y pide evitar estar en exteriores por largo tiempo,schlecht,bad,mala
4726,1,"Zoque malagueño, el primo del gazpacho que lleva zanahoria",Malaga-Nüsse,Malagueño,malagueño
4727,1,"“¡Se lo suplico, Donald Trump. La gente va a morir!“: el recorte de fondos de USAID amenaza el avance de dos décadas de lucha contra la malaria en Guinea",Malaria,malaria,malaria
4728,1,"Alyson Stoner, la última estrella infantil en denunciar las dificultades de crecer en Hollywood: “Eras recompensado por ser maleable y fácil de trabajar”",formbar,malleable,maleable
4729,1,"Sequía, apagones, calor y malestar: los iraníes sufren el deterioro de la vida cotidiana",Übelkeit,malaise,malestar
4730,1,Policía local bajo mínimos en Malgrat de Mar: “Solo hay dos agentes trabajando de los 53 que hay en plantilla”,Malgrat,Malgrat,Malgrat
4731,1,"Nueve malienses y un senegalés, los diez primeros menores trasladados desde Canarias a la Península",Maliner,Malian,malienses
4732,1,El sueño de los pelotaris mallorquines de competir en la élite,Mallorquine,mallorquines,mallorquines
4733,1,Jimmy Kimmel obtiene la nacionalidad italiana en rechazo a Donald Trump: “Lo que está pasando es tan malo como imaginaba”,schlecht,bad,malo
4734,1,El sueño roto de Adama y Mami Keita: la historia de una madre y su hija de cinco años que se ahogaron tras volcar un cayuco en El Hierro,Mami.,Mommy,Mami
4735,1,"“Hola, mamá, esto va demasiado lejos”: Kick, la plataforma que permite el riesgo de morir por unos ‘likes’",Mama.,Mom.,mamá
4736,1,Descubierto en la Patagonia chilena los restos de un mamífero prehistórico con dientes parecidos a un exprimidor de naranjas,Säugetier,mammal,mamífero
4737,1,"Así es el aceite natural que triunfa en Amazon: planta cara a arrugas, manchas y estrías",Flecken,spots,manchas
4738,1,"Disney llega a un acuerdo con Gina Carano, despedida de ‘The Mandalorian’ por sus comentarios sobre el Holocausto",Mandalorian Hlaing,Mandalorian’,Mandalorian’
4739,1,"Si necesitas renovar el mando de tu TV, este sirve para el 90% de los televisores y cuesta menos de 12 euros",Betätigungseinrichtung,command,mando
4740,1,"Mariano Fontecilla, el funcionario público chileno de 100 años: “Quiero estar en la ‘fiestonga’ del próximo cambio de mando”",Betätigungseinrichtung,command”,mando”
4741,1,"Josep Maria Minguella, el ojo de oro de los agentes de fútbol: “Maradona estuvo muy mal manejado. Hubiera necesitado una agencia como la que tenía Beckham”",behandelt,handled,manejado
4742,1,Peridis: mangas verdes,Ärmel,sleeves,mangas
4743,1,Las mejores lámparas de uñas para una manicura de gel perfecta,Maniküre,manicure,manicura
4744,1,¿Pensar durante 17 segundos basta para atraer riqueza? La verdad detrás de la moda viral de la manifestación,Veranstaltung,demonstration,manifestación
4745,1,Los fantasmas de la familia real británica: Isabel II intentó reconectar con su difunto padre y la mansión embrujada de la reina Camila,Villa,mansion,mansión
4746,1,"Pulpos, mantas y hasta castañuelas: el nuevo arrecife de Barcelona se llena de vida en solo un año",Decken,blankets,mantas
4747,1,El abaratamiento de la energía ayuda a mantener estable la inflación de la eurozona en julio,aufrechterhalten,maintain,mantener
4748,1,La DGT recomienda no cruzar una carretera en la que haya fuego y mantenerse informado,aufrechterhalten,maintain,mantenerse
4749,1,El alcalde de Noblejas pone fin a la huelga de hambre que mantenía para exigir un instituto en su pueblo,beibehalten,I kept,mantenía
4750,1,Castilla y León mantuvo parados recursos del Gobierno mientras Mañueco pedía más medios a Sánchez,ng,kept,mantuvo
4751,1,"Covid, dana, incendios: el PP se aferra a su manual para desviar culpas crisis tras crisis",manuell,manual,manual
4752,1,El largo camino a casa de un manuscrito robado de Hernán Cortés,Manuskript,manuscript,manuscrito
4753,1,"Maradona y Madrid, lenguas fuera",Maradona,Maradona,Maradona
4754,1,"El camerunés que ha corrido 19 maratones, de la Antártida hasta Sidney, vestido con el traje tradicional de su país",Marathon,marathons,maratones
4755,1,"Vestimentas de diseño, fajas y marcapáginas: los libros también entran por los ojos",Seitenmarkierungen,Pagemarking,marcapáginas
4756,1,"‘Blokecore’, la estética futbolera que ha vuelto a marcar gol en la portería de la moda",Markieren,mark,marcar
4757,1,¿A qué huele el infierno? La IA recrea olores que marcaron la historia y la cultura de Europa,Markiert,dialed,marcaron
4758,1,El Roig Arena no es de Hacendado: el pabellón se nutre de primeras marcas de gran consumo como patrocinadores,Markierungen,marks,marcas
4759,1,Nao Albet y Marcel Borràs: 20 años jugando en serio a hacer teatro,Marcel,Marcel,Marcel
4760,1,El futuro de Mediaset Infinity: se abrirá a la moda de los vídeos de ficción cortos y seguirá apostando por las artes marciales mixtas,Krieger,martial,marciales
4761,1,Una marea de escombros del siglo XIX inunda la playa donostiarra de Ondarreta,Gezeiten,tide,marea
4762,1,"Tres años y medio después, Margarita salió de Mariupol para volver a ver a su madre",Margarita,Margarita,Margarita
4763,1,A Mari Carmen Muñoz le tocó ese día hacer el reparto de legumbres y murió atropellada en Madrid por un hombre drogado,Mari,Mari,Mari
4764,1,"Josep Maria Minguella, el ojo de oro de los agentes de fútbol: “Maradona estuvo muy mal manejado. Hubiera necesitado una agencia como la que tenía Beckham”",Maria,Maria,Maria
4765,1,"Mariang, de ‘La Pija y la Quinqui’ analiza ‘Girls’ (Parte II): “La gestión de la mediocridad vertebra sus vidas y las hunde en la miseria”",Mariang,Mariang,Mariang
4766,1,"Mariano Fontecilla, el funcionario público chileno de 100 años: “Quiero estar en la ‘fiestonga’ del próximo cambio de mando”",Mariano,Mariano,Mariano
4767,1,"Crímenes musicales (2): Ni Romeo ni Julieta, la balada de Bertrand Cantat y Marie Trintignant",Marie,Marie,Marie
4768,1,La chuche de marihuana que le complicó el concierto a Austin Butler en La Casita de Bad Bunny,Marihuana,marijuana,marihuana
4769,1,"Mar Flores, Cristina Cifuentes, Rocío Carrasco, Rosa Benito, Mariló Montero... La 1 llena su ‘prime time’ con famosos en concursos",Mariló,Mariló,Mariló
4770,1,Claire Marin (filósofa): “Separarse es estar dispuesto a reconfigurar gran parte de tu vida”,Marin,Marin,Marin
4771,1,Mario García Ribeiro (Schroders) : “Es interesante tener  entre el 5% y el 10% de la cartera en capital riesgo”,Mario,Mario,Mario
4772,1,"Tres años y medio después, Margarita salió de Mariupol para volver a ver a su madre",Mariupol,Mariupol,Mariupol
4773,1,Las primeras palabras de Haakon de Noruega tras la imputación de Marius Borg Høiby por cuatro delitos de violación: “Ha sido desafiante y difícil”,Marius,Marius,Marius
4774,1,"Marián Mouriño, presidenta del Celta: “Me tuve que hacer respetar ante el estigma de ser la hija de papá”",Marián,Marián,Marián
4775,1,María José Llergo invoca a sus maestros en Jerez antes de partir para su gira europea,Maria,Maria,María
4776,1,Pepinillos orgánicos: la nueva aventura de Pamela Anderson con polémica con Meghan Markle incluida,Markle,Markle,Markle
4777,1,El incendio de Ávila interrumpe la línea de tren con Madrid y obliga a desalojar barrios en Las Navas del Marqués,Marquis,Marquis,Marqués
4778,1,Los centros de datos secan el puerto de Marsella: “Consumen enormes cantidades de electricidad”,Marseille,Marseille,Marsella
4779,1,"Las Islas Marshall, el último país del mundo en armar una selección y saltar al terreno de juego",Marshall.,Marshall,Marshall
4780,1,"L’Escala rompe la colaboración con el cineasta Martí Guarch, investigado por una agresión sexual",Martí,Martí,Martí
4781,1,El expresidente peruano Martín Vizcarra es trasladado a una prisión de reos comunes,Martin,Martin,Martín
4782,1,Un amor de verano de... Marwán: ‘Fuera de temporada’,Marwan,Marwan,Marwán
4783,1,SAIL Ámsterdam: el impresionante festival náutico de patrimonio marítimo inunda la capital de los Países Bajos,See,maritime,marítimo
4784,1,Este masajeador cervical inalámbrico te aliviará el dolor de espalda sin esfuerzo ni necesidad de usar las manos,Massagegerät,massager,masajeador
4785,1,‘Blue Sun Palace’: el triste final del ‘final feliz’ en un local chino de masajes,Massagen,massages,masajes
4786,1,"Este es el carro multiusos que no paras de ver por la calle: para hacer la compra, llevar a tu mascota o ir a la playa",Maskottchen,pet,mascota
4787,1,Del ‘Brat summer’ al ‘Britpop summer’: Oasis y el enardecimiento de lo masculino y lo heterosexual,männlich,male,masculino
4788,1,La nueva entrega masiva de narcos a Estados Unidos golpea al Cartel de Sinaloa y Los Chapitos,Massen,Massive,masiva
4789,1,"Bárbara Rey, la Pantoja, Ana Obregón... el imperio del papel couché: “Las redes sociales han matado el corazón”",getötet,Killed,matado
4790,1,"Dos ataques israelíes contra el hospital Nasser en Gaza matan al menos a 20 personas, entre ellas cinco periodistas",Töten,kill,matan
4791,1,La primera observación del interior de una estrella abre una ventana sin precedentes al nacimiento de la materia,Gegenstand,subject matter,materia
4792,1,"El Hospital Militar, de inaugurarse cuatro veces a tener todas sus UCI cerradas y parte de su material en el Virgen del Rocío",Material,material,material
4793,1,Con sabor a leche materna: ¿Todo vale en cuestión de helados?,mütterlich,Maternal,materna
4794,1,Los animales que desmontan el mito del instinto maternal,mütterlich,maternal,maternal
4795,1,"Celia Padilla, matrona: “Cuando te conviertes en madre no estás perdiendo quién eras, estás evolucionando”",Matron,matron,matrona
4796,1,Jennifer Aniston dice que su luto por Matthew Perry comenzó mucho antes de su muerte: “Hay una parte de mí que piensa que esto es mejor”,Matthew,Matthew,Matthew
4797,1,Las plantas de maíz se comunican entre sí para defenderse cuando están muy juntas,Mais,maize,maíz
4798,1,Castilla y León mantuvo parados recursos del Gobierno mientras Mañueco pedía más medios a Sánchez,Mänguerisch,Mañueco,Mañueco
4799,1,"De Victoria Mboko a Ben Shelton, dos nuevos triunfadores bajo la sombra de Canadá",Mboko,Mboko,Mboko
4800,1,"El misterio de Freida McFadden, la médica de lesiones cerebrales que se convirtió en escritora superventas con ‘La asistenta’",McFadden,McFadden,McFadden
4801,1,"Mircea, el ex mecánico rumano que murió en el incendio de Tres Cantos intentando salvar a los caballos",Mechaniker,mechanical,mecánico
4802,1,España se luce en Finlandia y bate su récord de medallas,Medaillen,medals,medallas
4803,1,Las medias verdades sacuden la ética del alpinismo,Strumpfhosen,averages,medias
4804,1,El futuro de Mediaset Infinity: se abrirá a la moda de los vídeos de ficción cortos y seguirá apostando por las artes marciales mixtas,Medioset,Mediaset,Mediaset
4805,1,"Melena de león, el hongo medicinal de moda que quiere conquistar la cocina",medikamentös,medicinal,medicinal
4806,1,Última hora del conflicto en Oriente Próximo | El jefe de la ONU condena la hambruna en Gaza: “Israel debe garantizar el suministro de alimentos y medicinas a la población”,Arzneimittel,medicines,medicinas
4807,1,Feijóo descarga de presión a sus barones y reclama medidas “de Estado” y el despliegue del Ejército,Maßnahmen,measures,medidas
4808,1,"Salterio, zanfona, rabel y laúd: los instrumentos medievales siguen vivos",mittelalterlich,medieval,medievales
4809,1,Ideas en movimiento: el arte en tránsito de Isidoro Valcárcel Medina,Medina,Medina,Medina
4810,1,"Mariang, de ‘La Pija y la Quinqui’ analiza ‘Girls’ (Parte II): “La gestión de la mediocridad vertebra sus vidas y las hunde en la miseria”",Mittelmäßigkeit,mediocrity,mediocridad
4811,1,Del pensamiento rumiante al silencio mental: el impacto de la meditación en el cerebro,Meditation,meditation,meditación
4812,1,La revolución vinícola del Mediterráneo y tres vinos para descubrirla,Mittelmeerraum,Mediterranean,Mediterráneo
4813,1,"Medvedev libera sus demonios, otra vez: “Hubiera hecho algo peor, pero no puedo porque hay reglas”",Medwedew,Medvedev,Medvedev
4814,1,"Dmitri Medvédev, de presidente ‘modernizador’ de Rusia a profeta fustigador de Occidente",Medwedew,Medvedev,Medvédev
4815,1,Meloni recupera el polémico proyecto del megapuente de Sicilia con un coste de 13.500 millones,Megabrücke,megabridge,megapuente
4816,1,Pepinillos orgánicos: la nueva aventura de Pamela Anderson con polémica con Meghan Markle incluida,Meghan,Meghan,Meghan
4817,1,Más allá de la subjetividad: cómo la tecnología pretende mejorar los diagnósticos psiquiátricos,Verbesserung,improve,mejorar
4818,1,Jennifer Aniston dice que su luto por Matthew Perry comenzó mucho antes de su muerte: “Hay una parte de mí que piensa que esto es mejor”,Besser gepökelt,better”,mejor”
4819,1,"Melena de león, el hongo medicinal de moda que quiere conquistar la cocina",Melena,Melena,Melena
4820,1,Meloni recupera el polémico proyecto del megapuente de Sicilia con un coste de 13.500 millones,Meloni,Meloni,Meloni
4821,1,Agustín Vivancos (Jungle): “El lujo en gastronomía es no tener que estar mendigando por una mesa en un restaurante”,Betteln,begging,mendigando
